Time,Open,High,Low,Latest,Change,%Change,Volume
2024-10-04,0.04846,0.04846,0.04846,0.04846,-0.00005,-0.10%,0
2024-10-03,0.04851,0.04851,0.04851,0.04851,-0.00006,-0.12%,0
2024-10-02,0.04857,0.04857,0.04857,0.04857,0.00008,+0.16%,0
2024-10-01,0.04849,0.04849,0.04849,0.04849,0.00003,+0.06%,0
2024-09-30,0.04846,0.04846,0.04846,0.04846,0.00002,+0.04%,0
2024-09-27,0.04844,0.04844,0.04844,0.04844,-0.00001,-0.02%,0
2024-09-26,0.04845,0.04845,0.04845,0.04845,-0.0001,-0.21%,0
2024-09-25,0.04855,0.04855,0.04855,0.04855,0.00001,+0.02%,0
2024-09-24,0.04854,0.04854,0.04854,0.04854,-0.00001,-0.02%,0
2024-09-23,0.04855,0.04855,0.04855,0.04855,-0.00002,-0.04%,0
2024-09-20,0.04857,0.04857,0.04857,0.04857,-0.00063,-1.28%,0
2024-09-19,0.0492,0.0492,0.0492,0.0492,-0.00041,-0.83%,0
2024-09-18,0.04961,0.04961,0.04961,0.04961,-0.00004,-0.08%,0
2024-09-17,0.04965,0.04965,0.04965,0.04965,-0.00049,-0.98%,0
2024-09-16,0.05014,0.05014,0.05014,0.05014,-0.00069,-1.36%,0
2024-09-13,0.05083,0.05083,0.05083,0.05083,-0.00013,-0.26%,0
2024-09-12,0.05096,0.05096,0.05096,0.05096,0,0.00%,0
2024-09-11,0.05096,0.05096,0.05096,0.05096,-0.00015,-0.29%,0
2024-09-10,0.05111,0.05111,0.05111,0.05111,0.00007,+0.14%,0
2024-09-09,0.05104,0.05104,0.05104,0.05104,-0.00006,-0.12%,0
2024-09-06,0.0511,0.0511,0.0511,0.0511,-0.00008,-0.16%,0
2024-09-05,0.05118,0.05118,0.05118,0.05118,-0.00044,-0.85%,0
2024-09-04,0.05162,0.05162,0.05162,0.05162,-0.00012,-0.23%,0
2024-09-03,0.05174,0.05174,0.05174,0.05174,-0.00021,-0.40%,0
2024-08-30,0.05195,0.05195,0.05195,0.05195,-0.00006,-0.12%,0
2024-08-29,0.05201,0.05201,0.05201,0.05201,-0.00046,-0.88%,0
2024-08-28,0.05247,0.05247,0.05247,0.05247,-0.00005,-0.10%,0
2024-08-27,0.05252,0.05252,0.05252,0.05252,0,0.00%,0
2024-08-26,0.05252,0.05252,0.05252,0.05252,-0.00026,-0.49%,0
2024-08-22,0.05278,0.05278,0.05278,0.05278,-0.00031,-0.58%,0
2024-08-21,0.05309,0.05309,0.05309,0.05309,-0.00002,-0.04%,0
2024-08-20,0.05311,0.05311,0.05311,0.05311,0.00001,+0.02%,0
2024-08-19,0.0531,0.0531,0.0531,0.0531,-0.00026,-0.49%,0
2024-08-16,0.05336,0.05336,0.05336,0.05336,-0.00006,-0.11%,0
2024-08-15,0.05342,0.05342,0.05342,0.05342,0.00003,+0.06%,0
2024-08-14,0.05339,0.05339,0.05339,0.05339,0.00002,+0.04%,0
2024-08-13,0.05337,0.05337,0.05337,0.05337,-0.00001,-0.02%,0
2024-08-12,0.05338,0.05338,0.05338,0.05338,0.00005,+0.09%,0
2024-08-09,0.05333,0.05333,0.05333,0.05333,0.00006,+0.11%,0
2024-08-08,0.05327,0.05327,0.05327,0.05327,0.00002,+0.04%,0
2024-08-07,0.05325,0.05325,0.05325,0.05325,0.00036,+0.68%,0
2024-08-06,0.05289,0.05289,0.05289,0.05289,-0.00038,-0.71%,0
2024-08-05,0.05327,0.05327,0.05327,0.05327,-0.00025,-0.47%,0
2024-08-02,0.05352,0.05352,0.05352,0.05352,0.00002,+0.04%,0
2024-08-01,0.0535,0.0535,0.0535,0.0535,0.00007,+0.13%,0
2024-07-31,0.05343,0.05343,0.05343,0.05343,0.00001,+0.02%,0
2024-07-30,0.05342,0.05342,0.05342,0.05342,-0.00002,-0.04%,0
2024-07-29,0.05344,0.05344,0.05344,0.05344,-0.00003,-0.06%,0
2024-07-26,0.05347,0.05347,0.05347,0.05347,0,0.00%,0
2024-07-25,0.05347,0.05347,0.05347,0.05347,-0.00002,-0.04%,0
2024-07-24,0.05349,0.05349,0.05349,0.05349,-0.00001,-0.02%,0
2024-07-23,0.0535,0.0535,0.0535,0.0535,0,0.00%,0
2024-07-22,0.0535,0.0535,0.0535,0.0535,0.00003,+0.06%,0
2024-07-19,0.05347,0.05347,0.05347,0.05347,0.00002,+0.04%,0
2024-07-18,0.05345,0.05345,0.05345,0.05345,0.00004,+0.07%,0
2024-07-17,0.05341,0.05341,0.05341,0.05341,0.00007,+0.13%,0
2024-07-16,0.05334,0.05334,0.05334,0.05334,-0.00001,-0.02%,0
2024-07-15,0.05335,0.05335,0.05335,0.05335,0.00007,+0.13%,0
2024-07-12,0.05328,0.05328,0.05328,0.05328,-0.00001,-0.02%,0
2024-07-11,0.05329,0.05329,0.05329,0.05329,0,0.00%,0
2024-07-10,0.05329,0.05329,0.05329,0.05329,0.00003,+0.06%,0
2024-07-09,0.05326,0.05326,0.05326,0.05326,0,0.00%,0
2024-07-08,0.05326,0.05326,0.05326,0.05326,-0.00001,-0.02%,0
2024-07-05,0.05327,0.05327,0.05327,0.05327,-0.00005,-0.09%,0
2024-07-03,0.05332,0.05332,0.05332,0.05332,0,0.00%,0
2024-07-02,0.05332,0.05332,0.05332,0.05332,-0.00002,-0.04%,0
2024-07-01,0.05334,0.05334,0.05334,0.05334,-0.00003,-0.06%,0
2024-06-28,0.05337,0.05337,0.05337,0.05337,-0.00006,-0.11%,0
2024-06-27,0.05343,0.05343,0.05343,0.05343,-0.00001,-0.02%,0
2024-06-26,0.05344,0.05344,0.05344,0.05344,-0.00002,-0.04%,0
2024-06-25,0.05346,0.05346,0.05346,0.05346,0.00002,+0.04%,0
2024-06-24,0.05344,0.05344,0.05344,0.05344,-0.00001,-0.02%,0
2024-06-21,0.05345,0.05345,0.05345,0.05345,0.00001,+0.02%,0
2024-06-20,0.05344,0.05344,0.05344,0.05344,0.00002,+0.04%,0
2024-06-18,0.05342,0.05342,0.05342,0.05342,0.00003,+0.06%,0
2024-06-17,0.05339,0.05339,0.05339,0.05339,0.00007,+0.13%,0
2024-06-14,0.05332,0.05332,0.05332,0.05332,0.00003,+0.06%,0
2024-06-13,0.05329,0.05329,0.05329,0.05329,-0.00002,-0.04%,0
2024-06-12,0.05331,0.05331,0.05331,0.05331,0,0.00%,0
2024-06-11,0.05331,0.05331,0.05331,0.05331,0.00002,+0.04%,0
2024-06-10,0.05329,0.05329,0.05329,0.05329,0.00001,+0.02%,0
2024-06-07,0.05328,0.05328,0.05328,0.05328,0.00002,+0.04%,0
2024-06-06,0.05326,0.05326,0.05326,0.05326,-0.00002,-0.04%,0
2024-06-05,0.05328,0.05328,0.05328,0.05328,0,0.00%,0
2024-06-04,0.05328,0.05328,0.05328,0.05328,0,0.00%,0
2024-06-03,0.05328,0.05328,0.05328,0.05328,-0.00002,-0.04%,0
2024-05-31,0.0533,0.0533,0.0533,0.0533,0.00001,+0.02%,0
2024-05-30,0.05329,0.05329,0.05329,0.05329,0,0.00%,0
2024-05-29,0.05329,0.05329,0.05329,0.05329,0.00001,+0.02%,0
2024-05-28,0.05328,0.05328,0.05328,0.05328,0,0.00%,0
2024-05-24,0.05328,0.05328,0.05328,0.05328,0.00003,+0.06%,0
2024-05-23,0.05325,0.05325,0.05325,0.05325,0.00003,+0.06%,0
2024-05-22,0.05322,0.05322,0.05322,0.05322,0,0.00%,0
2024-05-21,0.05322,0.05322,0.05322,0.05322,0.00001,+0.02%,0
2024-05-20,0.05321,0.05321,0.05321,0.05321,0.00001,+0.02%,0
2024-05-17,0.0532,0.0532,0.0532,0.0532,0,0.00%,0
2024-05-16,0.0532,0.0532,0.0532,0.0532,0,0.00%,0
2024-05-15,0.0532,0.0532,0.0532,0.0532,0,0.00%,0
2024-05-14,0.0532,0.0532,0.0532,0.0532,0.00003,+0.06%,0
2024-05-13,0.05317,0.05317,0.05317,0.05317,-0.00003,-0.06%,0
2024-05-10,0.0532,0.0532,0.0532,0.0532,-0.00001,-0.02%,0
2024-05-09,0.05321,0.05321,0.05321,0.05321,0,0.00%,0
2024-05-08,0.05321,0.05321,0.05321,0.05321,0.00001,+0.02%,0
2024-05-07,0.0532,0.0532,0.0532,0.0532,-0.00001,-0.02%,0
2024-05-06,0.05321,0.05321,0.05321,0.05321,-0.00001,-0.02%,0
2024-05-03,0.05322,0.05322,0.05322,0.05322,-0.00001,-0.02%,0
2024-05-02,0.05323,0.05323,0.05323,0.05323,0.00003,+0.06%,0
2024-05-01,0.0532,0.0532,0.0532,0.0532,0.00004,+0.08%,0
2024-04-30,0.05316,0.05316,0.05316,0.05316,0.00003,+0.06%,0
2024-04-29,0.05313,0.05313,0.05313,0.05313,-0.00003,-0.06%,0
2024-04-26,0.05316,0.05316,0.05316,0.05316,-0.00002,-0.04%,0
2024-04-25,0.05318,0.05318,0.05318,0.05318,0,0.00%,0
2024-04-24,0.05318,0.05318,0.05318,0.05318,0.00001,+0.02%,0
2024-04-23,0.05317,0.05317,0.05317,0.05317,0.00001,+0.02%,0
2024-04-22,0.05316,0.05316,0.05316,0.05316,-0.00001,-0.02%,0
2024-04-19,0.05317,0.05317,0.05317,0.05317,0.00002,+0.04%,0
2024-04-18,0.05315,0.05315,0.05315,0.05315,-0.00004,-0.08%,0
2024-04-17,0.05319,0.05319,0.05319,0.05319,0,0.00%,0
2024-04-16,0.05319,0.05319,0.05319,0.05319,0.00003,+0.06%,0
2024-04-15,0.05316,0.05316,0.05316,0.05316,-0.00003,-0.06%,0
2024-04-12,0.05319,0.05319,0.05319,0.05319,-0.00002,-0.04%,0
2024-04-11,0.05321,0.05321,0.05321,0.05321,0.00002,+0.04%,0
2024-04-10,0.05319,0.05319,0.05319,0.05319,-0.00002,-0.04%,0
2024-04-09,0.05321,0.05321,0.05321,0.05321,0.00004,+0.08%,0
2024-04-08,0.05317,0.05317,0.05317,0.05317,-0.00005,-0.09%,0
2024-04-04,0.05322,0.05322,0.05322,0.05322,-0.00001,-0.02%,0
2024-04-03,0.05323,0.05323,0.05323,0.05323,-0.00001,-0.02%,0
2024-04-02,0.05324,0.05324,0.05324,0.05324,0,0.00%,0
2024-04-01,0.05324,0.05324,0.05324,0.05324,-0.00005,-0.09%,0
2024-03-28,0.05329,0.05329,0.05329,0.05329,0.00002,+0.04%,0
2024-03-27,0.05327,0.05327,0.05327,0.05327,-0.00003,-0.06%,0
2024-03-26,0.0533,0.0533,0.0533,0.0533,-0.00002,-0.04%,0
2024-03-25,0.05332,0.05332,0.05332,0.05332,0.00003,+0.06%,0
2024-03-22,0.05329,0.05329,0.05329,0.05329,0,0.00%,0
2024-03-21,0.05329,0.05329,0.05329,0.05329,0,0.00%,0
2024-03-20,0.05329,0.05329,0.05329,0.05329,0.00002,+0.04%,0
2024-03-14,0.05327,0.05327,0.05327,0.05327,0.00002,+0.04%,0
2024-03-13,0.05325,0.05325,0.05325,0.05325,0,0.00%,0
2024-03-12,0.05325,0.05325,0.05325,0.05325,0.00004,+0.08%,0
2024-03-11,0.05321,0.05321,0.05321,0.05321,0.00002,+0.04%,0
2024-03-08,0.05319,0.05319,0.05319,0.05319,0.00001,+0.02%,0
2024-03-07,0.05318,0.05318,0.05318,0.05318,-0.00002,-0.04%,0
2024-03-06,0.0532,0.0532,0.0532,0.0532,-0.00001,-0.02%,0
2024-03-05,0.05321,0.05321,0.05321,0.05321,0,0.00%,0
2024-03-04,0.05321,0.05321,0.05321,0.05321,-0.00002,-0.04%,0
2024-03-01,0.05323,0.05323,0.05323,0.05323,0.00001,+0.02%,0
2024-02-29,0.05322,0.05322,0.05322,0.05322,-0.00004,-0.08%,0
2024-02-28,0.05326,0.05326,0.05326,0.05326,0,0.00%,0
2024-02-27,0.05326,0.05326,0.05326,0.05326,-0.00002,-0.04%,0
2024-02-26,0.05328,0.05328,0.05328,0.05328,0.00004,+0.08%,0
2024-02-23,0.05324,0.05324,0.05324,0.05324,0.00003,+0.06%,0
2024-02-22,0.05321,0.05321,0.05321,0.05321,0,0.00%,0
2024-02-21,0.05321,0.05321,0.05321,0.05321,0.00001,+0.02%,0
2024-02-20,0.0532,0.0532,0.0532,0.0532,0.00004,+0.08%,0
2024-02-16,0.05316,0.05316,0.05316,0.05316,-0.00004,-0.08%,0
2024-02-15,0.0532,0.0532,0.0532,0.0532,-0.00001,-0.02%,0
2024-02-14,0.05321,0.05321,0.05321,0.05321,0.00003,+0.06%,0
2024-02-13,0.05318,0.05318,0.05318,0.05318,-0.00002,-0.04%,0
2024-02-12,0.0532,0.0532,0.0532,0.0532,-0.00001,-0.02%,0
2024-02-09,0.05321,0.05321,0.05321,0.05321,0.00003,+0.06%,0
2024-02-08,0.05318,0.05318,0.05318,0.05318,-0.00003,-0.06%,0
2024-02-07,0.05321,0.05321,0.05321,0.05321,-0.00002,-0.04%,0
2024-02-06,0.05323,0.05323,0.05323,0.05323,0.00001,+0.02%,0
2024-02-05,0.05322,0.05322,0.05322,0.05322,0,0.00%,0
2024-02-02,0.05322,0.05322,0.05322,0.05322,-0.00002,-0.04%,0
2024-02-01,0.05324,0.05324,0.05324,0.05324,-0.00006,-0.11%,0
2024-01-31,0.0533,0.0533,0.0533,0.0533,0.00002,+0.04%,0
2024-01-30,0.05328,0.05328,0.05328,0.05328,-0.00005,-0.09%,0
2024-01-29,0.05333,0.05333,0.05333,0.05333,-0.00003,-0.06%,0
2024-01-26,0.05336,0.05336,0.05336,0.05336,-0.00001,-0.02%,0
2024-01-25,0.05337,0.05337,0.05337,0.05337,0,0.00%,0
2024-01-24,0.05337,0.05337,0.05337,0.05337,0.00001,+0.02%,0
2024-01-23,0.05336,0.05336,0.05336,0.05336,0.00001,+0.02%,0
2024-01-22,0.05335,0.05335,0.05335,0.05335,-0.00001,-0.02%,0
2024-01-19,0.05336,0.05336,0.05336,0.05336,-0.00001,-0.02%,0
2024-01-18,0.05337,0.05337,0.05337,0.05337,0.00002,+0.04%,0
2024-01-17,0.05335,0.05335,0.05335,0.05335,-0.00003,-0.06%,0
2024-01-12,0.05338,0.05338,0.05338,0.05338,0.00005,+0.09%,0
2024-01-11,0.05333,0.05333,0.05333,0.05333,-0.00001,-0.02%,0
2024-01-10,0.05334,0.05334,0.05334,0.05334,-0.00002,-0.04%,0
2024-01-09,0.05336,0.05336,0.05336,0.05336,-0.00002,-0.04%,0
2024-01-08,0.05338,0.05338,0.05338,0.05338,-0.00001,-0.02%,0
2024-01-05,0.05339,0.05339,0.05339,0.05339,-0.00005,-0.09%,0
2024-01-04,0.05344,0.05344,0.05344,0.05344,-0.00001,-0.02%,0
2024-01-03,0.05345,0.05345,0.05345,0.05345,-0.00003,-0.06%,0
2024-01-02,0.05348,0.05348,0.05348,0.05348,-0.00007,-0.13%,0
2023-12-29,0.05355,0.05355,0.05355,0.05355,0.00002,+0.04%,0
2023-12-28,0.05353,0.05353,0.05353,0.05353,-0.00003,-0.06%,0
2023-12-27,0.05356,0.05356,0.05356,0.05356,-0.00001,-0.02%,0
2023-12-26,0.05357,0.05357,0.05357,0.05357,0.00002,+0.04%,0
2023-12-22,0.05355,0.05355,0.05355,0.05355,-0.00001,-0.02%,0
2023-12-21,0.05356,0.05356,0.05356,0.05356,-0.00001,-0.02%,0
2023-12-20,0.05357,0.05357,0.05357,0.05357,-0.00001,-0.02%,0
2023-12-19,0.05358,0.05358,0.05358,0.05358,0,0.00%,0
2023-12-18,0.05358,0.05358,0.05358,0.05358,0.00002,+0.04%,0
2023-12-15,0.05356,0.05356,0.05356,0.05356,-0.00002,-0.04%,0
2023-12-14,0.05358,0.05358,0.05358,0.05358,-0.00004,-0.07%,0
2023-12-13,0.05362,0.05362,0.05362,0.05362,-0.00003,-0.06%,0
2023-12-12,0.05365,0.05365,0.05365,0.05365,0.00005,+0.09%,0
2023-12-11,0.0536,0.0536,0.0536,0.0536,0.00005,+0.09%,0
2023-12-08,0.05355,0.05355,0.05355,0.05355,-0.00002,-0.04%,0
2023-12-07,0.05357,0.05357,0.05357,0.05357,-0.00009,-0.17%,0
2023-12-06,0.05366,0.05366,0.05366,0.05366,0.00006,+0.11%,0
2023-12-05,0.0536,0.0536,0.0536,0.0536,0.00015,+0.28%,0
2023-12-04,0.05345,0.05345,0.05345,0.05345,-0.00001,-0.02%,0
2023-12-01,0.05346,0.05346,0.05346,0.05346,0.00005,+0.09%,0
2023-11-30,0.05341,0.05341,0.05341,0.05341,-0.00002,-0.04%,0
2023-11-29,0.05343,0.05343,0.05343,0.05343,-0.00005,-0.09%,0
2023-11-28,0.05348,0.05348,0.05348,0.05348,-0.00004,-0.07%,0
2023-11-27,0.05352,0.05352,0.05352,0.05352,0.00005,+0.09%,0
2023-11-24,0.05347,0.05347,0.05347,0.05347,0.00004,+0.07%,0
2023-11-22,0.05343,0.05343,0.05343,0.05343,0.00002,+0.04%,0
2023-11-21,0.05341,0.05341,0.05341,0.05341,0.00006,+0.11%,0
2023-11-20,0.05335,0.05335,0.05335,0.05335,0.00002,+0.04%,0
2023-11-17,0.05333,0.05333,0.05333,0.05333,0.00002,+0.04%,0
2023-11-16,0.05331,0.05331,0.05331,0.05331,0.00001,+0.02%,0
2023-11-15,0.0533,0.0533,0.0533,0.0533,0,0.00%,0
2023-11-14,0.0533,0.0533,0.0533,0.0533,0.00007,+0.13%,0
2023-11-13,0.05323,0.05323,0.05323,0.05323,0.00001,+0.02%,0
2023-11-10,0.05322,0.05322,0.05322,0.05322,0.00001,+0.02%,0
2023-11-09,0.05321,0.05321,0.05321,0.05321,0,0.00%,0
2023-11-08,0.05321,0.05321,0.05321,0.05321,-0.00001,-0.02%,0
2023-11-07,0.05322,0.05322,0.05322,0.05322,-0.00001,-0.02%,0
2023-11-06,0.05323,0.05323,0.05323,0.05323,0.00001,+0.02%,0
2023-11-03,0.05322,0.05322,0.05322,0.05322,-0.00008,-0.15%,0
2023-11-02,0.0533,0.0533,0.0533,0.0533,0.00007,+0.13%,0
2023-11-01,0.05323,0.05323,0.05323,0.05323,0.00003,+0.06%,0
2023-10-31,0.0532,0.0532,0.0532,0.0532,0,0.00%,0
2023-10-30,0.0532,0.0532,0.0532,0.0532,-0.00004,-0.08%,0
2023-10-27,0.05324,0.05324,0.05324,0.05324,-0.00003,-0.06%,0
2023-10-26,0.05327,0.05327,0.05327,0.05327,0.00001,+0.02%,0
2023-10-25,0.05326,0.05326,0.05326,0.05326,0.00001,+0.02%,0
2023-10-24,0.05325,0.05325,0.05325,0.05325,0.00001,+0.02%,0
2023-10-23,0.05324,0.05324,0.05324,0.05324,-0.00008,-0.15%,0
2023-10-20,0.05332,0.05332,0.05332,0.05332,-0.00007,-0.13%,0
2023-10-19,0.05339,0.05339,0.05339,0.05339,0,0.00%,0
2023-10-18,0.05339,0.05339,0.05339,0.05339,0.00006,+0.11%,0
2023-10-17,0.05333,0.05333,0.05333,0.05333,-0.00002,-0.04%,0
2023-10-16,0.05335,0.05335,0.05335,0.05335,0,0.00%,0
2023-10-13,0.05335,0.05335,0.05335,0.05335,0.00003,+0.06%,0
2023-10-11,0.05332,0.05332,0.05332,0.05332,-0.00017,-0.32%,0
2023-10-10,0.05349,0.05349,0.05349,0.05349,0.00008,+0.15%,0
2023-10-06,0.05341,0.05341,0.05341,0.05341,0.00005,+0.09%,0
2023-10-05,0.05336,0.05336,0.05336,0.05336,0.00008,+0.15%,0
2023-10-03,0.05328,0.05328,0.05328,0.05328,0.00004,+0.08%,0
2023-10-02,0.05324,0.05324,0.05324,0.05324,0.00009,+0.17%,0
2023-09-28,0.05315,0.05315,0.05315,0.05315,-0.00001,-0.02%,0
2023-09-27,0.05316,0.05316,0.05316,0.05316,-0.00002,-0.04%,0
2023-09-26,0.05318,0.05318,0.05318,0.05318,0.00001,+0.02%,0
2023-09-25,0.05317,0.05317,0.05317,0.05317,0,0.00%,0
2023-09-22,0.05317,0.05317,0.05317,0.05317,-0.00003,-0.06%,0
2023-09-21,0.0532,0.0532,0.0532,0.0532,-0.00004,-0.08%,0
2023-09-20,0.05324,0.05324,0.05324,0.05324,0,0.00%,0
2023-09-19,0.05324,0.05324,0.05324,0.05324,-0.00001,-0.02%,0
2023-09-18,0.05325,0.05325,0.05325,0.05325,-0.00002,-0.04%,0
2023-09-15,0.05327,0.05327,0.05327,0.05327,-0.00004,-0.08%,0
2023-09-14,0.05331,0.05331,0.05331,0.05331,-0.00001,-0.02%,0
2023-09-13,0.05332,0.05332,0.05332,0.05332,-0.00002,-0.04%,0
2023-09-12,0.05334,0.05334,0.05334,0.05334,0.00006,+0.11%,0
2023-09-11,0.05328,0.05328,0.05328,0.05328,-0.00002,-0.04%,0
2023-09-08,0.0533,0.0533,0.0533,0.0533,0.00001,+0.02%,0
2023-09-07,0.05329,0.05329,0.05329,0.05329,0.00002,+0.04%,0
2023-09-06,0.05327,0.05327,0.05327,0.05327,-0.00001,-0.02%,0
2023-09-05,0.05328,0.05328,0.05328,0.05328,-0.00001,-0.02%,0
2023-09-01,0.05329,0.05329,0.05329,0.05329,0.00002,+0.04%,0
2023-08-31,0.05327,0.05327,0.05327,0.05327,-0.00003,-0.06%,0
2023-08-30,0.0533,0.0533,0.0533,0.0533,-0.00001,-0.02%,0
2023-08-29,0.05331,0.05331,0.05331,0.05331,-0.00003,-0.06%,0
2023-08-28,0.05334,0.05334,0.05334,0.05334,0.00005,+0.09%,0
2023-08-25,0.05329,0.05329,0.05329,0.05329,0.00009,+0.17%,0
2023-08-24,0.0532,0.0532,0.0532,0.0532,0.00005,+0.09%,0
2023-08-23,0.05315,0.05315,0.05315,0.05315,0,0.00%,0
2023-08-22,0.05315,0.05315,0.05315,0.05315,-0.00003,-0.06%,0
2023-08-21,0.05318,0.05318,0.05318,0.05318,0.00004,+0.08%,0
2023-08-18,0.05314,0.05314,0.05314,0.05314,0,0.00%,0
2023-08-17,0.05314,0.05314,0.05314,0.05314,0.00002,+0.04%,0
2023-08-16,0.05312,0.05312,0.05312,0.05312,-0.00002,-0.04%,0
2023-08-15,0.05314,0.05314,0.05314,0.05314,0.00001,+0.02%,0
2023-08-14,0.05313,0.05313,0.05313,0.05313,0.00002,+0.04%,0
2023-08-11,0.05311,0.05311,0.05311,0.05311,-0.00002,-0.04%,0
2023-08-10,0.05313,0.05313,0.05313,0.05313,0,0.00%,0
2023-08-09,0.05313,0.05313,0.05313,0.05313,0.00001,+0.02%,0
2023-08-08,0.05312,0.05312,0.05312,0.05312,-0.00004,-0.08%,0
2023-08-07,0.05316,0.05316,0.05316,0.05316,-0.00001,-0.02%,0
2023-08-04,0.05317,0.05317,0.05317,0.05317,0.00001,+0.02%,0
2023-08-03,0.05316,0.05316,0.05316,0.05316,-0.00001,-0.02%,0
2023-08-02,0.05317,0.05317,0.05317,0.05317,-0.00001,-0.02%,0
2023-08-01,0.05318,0.05318,0.05318,0.05318,0,0.00%,0
2023-07-31,0.05318,0.05318,0.05318,0.05318,0,0.00%,0
2023-07-28,0.05318,0.05318,0.05318,0.05318,-0.00001,-0.02%,0
2023-07-27,0.05319,0.05319,0.05319,0.05319,0.00002,+0.04%,0
2023-07-26,0.05317,0.05317,0.05317,0.05317,0.00001,+0.02%,0
2023-07-25,0.05316,0.05316,0.05316,0.05316,0.00011,+0.21%,0
2023-07-24,0.05305,0.05305,0.05305,0.05305,0.00007,+0.13%,0
2023-07-21,0.05298,0.05298,0.05298,0.05298,0.00007,+0.13%,0
2023-07-20,0.05291,0.05291,0.05291,0.05291,0.00027,+0.51%,0
2023-07-19,0.05264,0.05264,0.05264,0.05264,0.00009,+0.17%,0
2023-07-18,0.05255,0.05255,0.05255,0.05255,0.00009,+0.17%,0
2023-07-17,0.05246,0.05246,0.05246,0.05246,0.00016,+0.31%,0
2023-07-14,0.0523,0.0523,0.0523,0.0523,0.00008,+0.15%,0
2023-07-13,0.05222,0.05222,0.05222,0.05222,0.0002,+0.38%,0
2023-07-12,0.05202,0.05202,0.05202,0.05202,0.00006,+0.12%,0
2023-07-11,0.05196,0.05196,0.05196,0.05196,0.00002,+0.04%,0
2023-07-10,0.05194,0.05194,0.05194,0.05194,0.00017,+0.33%,0
2023-07-07,0.05177,0.05177,0.05177,0.05177,0.00012,+0.23%,0
2023-07-06,0.05165,0.05165,0.05165,0.05165,0.0002,+0.39%,0
2023-07-05,0.05145,0.05145,0.05145,0.05145,0.00003,+0.06%,0
2023-07-03,0.05142,0.05142,0.05142,0.05142,0.00001,+0.02%,0
2023-06-30,0.05141,0.05141,0.05141,0.05141,0.00028,+0.55%,0
2023-06-29,0.05113,0.05113,0.05113,0.05113,0.00011,+0.22%,0
2023-06-28,0.05102,0.05102,0.05102,0.05102,-0.00003,-0.06%,0
2023-06-27,0.05105,0.05105,0.05105,0.05105,0.00018,+0.35%,0
2023-06-26,0.05087,0.05087,0.05087,0.05087,0.00003,+0.06%,0
2023-06-23,0.05084,0.05084,0.05084,0.05084,-0.00005,-0.10%,0
2023-06-22,0.05089,0.05089,0.05089,0.05089,0.00007,+0.14%,0
2023-06-21,0.05082,0.05082,0.05082,0.05082,0.00005,+0.10%,0
2023-06-20,0.05077,0.05077,0.05077,0.05077,0.00001,+0.02%,0
2023-06-16,0.05076,0.05076,0.05076,0.05076,-0.00015,-0.29%,0
2023-06-15,0.05091,0.05091,0.05091,0.05091,-0.00011,-0.22%,0
2023-06-14,0.05102,0.05102,0.05102,0.05102,-0.00045,-0.87%,0
2023-06-13,0.05147,0.05147,0.05147,0.05147,-0.00001,-0.02%,0
2023-06-12,0.05148,0.05148,0.05148,0.05148,0.00002,+0.04%,0
2023-06-09,0.05146,0.05146,0.05146,0.05146,0,0.00%,0
2023-06-08,0.05146,0.05146,0.05146,0.05146,0.00015,+0.29%,0
2023-06-07,0.05131,0.05131,0.05131,0.05131,-0.00007,-0.14%,0
2023-06-06,0.05138,0.05138,0.05138,0.05138,-0.00012,-0.23%,0
2023-06-05,0.0515,0.0515,0.0515,0.0515,0.00009,+0.18%,0
2023-06-02,0.05141,0.05141,0.05141,0.05141,-0.00033,-0.64%,0
2023-06-01,0.05174,0.05174,0.05174,0.05174,0.00002,+0.04%,0
2023-05-31,0.05172,0.05172,0.05172,0.05172,0.00012,+0.23%,0
2023-05-30,0.0516,0.0516,0.0516,0.0516,0.00007,+0.14%,0
2023-05-26,0.05153,0.05153,0.05153,0.05153,0.00017,+0.33%,0
2023-05-25,0.05136,0.05136,0.05136,0.05136,0.00025,+0.49%,0
2023-05-24,0.05111,0.05111,0.05111,0.05111,0.00011,+0.22%,0
2023-05-23,0.051,0.051,0.051,0.051,0.00002,+0.04%,0
2023-05-22,0.05098,0.05098,0.05098,0.05098,0.00004,+0.08%,0
2023-05-19,0.05094,0.05094,0.05094,0.05094,0.00012,+0.24%,0
2023-05-18,0.05082,0.05082,0.05082,0.05082,0.00009,+0.18%,0
2023-05-17,0.05073,0.05073,0.05073,0.05073,0.00005,+0.10%,0
2023-05-16,0.05068,0.05068,0.05068,0.05068,0.00002,+0.04%,0
2023-05-15,0.05066,0.05066,0.05066,0.05066,0.00009,+0.18%,0
2023-05-12,0.05057,0.05057,0.05057,0.05057,-0.00002,-0.04%,0
2023-05-11,0.05059,0.05059,0.05059,0.05059,0.00002,+0.04%,0
2023-05-10,0.05057,0.05057,0.05057,0.05057,0.00003,+0.06%,0
2023-05-09,0.05054,0.05054,0.05054,0.05054,-0.00001,-0.02%,0
2023-05-08,0.05055,0.05055,0.05055,0.05055,0.00005,+0.10%,0
2023-05-05,0.0505,0.0505,0.0505,0.0505,0.00007,+0.14%,0
2023-05-04,0.05043,0.05043,0.05043,0.05043,0.00003,+0.06%,0
2023-05-03,0.0504,0.0504,0.0504,0.0504,-0.00006,-0.12%,0
